module,pi,theta,karatsuba,length,cycles
nmh,226,5,0,2380,3645
nmh,226,5,0,2492,3806
nmh,226,5,0,2604,3968
nmh,226,5,0,2716,4129
nmh,226,5,0,2828,4291
nmh,226,5,0,2940,4453
nmh,226,5,0,3052,4614
nmh,226,5,0,3164,4776
nmh,226,5,0,3276,4936
nmh,226,5,0,3388,5097
nmh,226,5,0,3500,5259
nmh,226,5,0,3612,5422
nmh,226,5,0,3724,5583
nmh,226,5,0,3836,5744
nmh,226,5,0,3948,5906
nmh,226,5,0,4060,6067
nmh,226,5,0,4172,6231
nmh,226,5,0,4284,6391
nmh,226,5,0,4396,6553
nmh,226,5,0,4508,6714
nmh,226,5,0,4620,6876
nmh,226,5,0,4732,7038
nmh,226,5,0,4844,7198
nmh,226,5,0,4956,7360
nmh,226,5,0,5068,7520
nmh,226,5,0,5180,7682
nmh,226,5,0,5292,7844
nmh,226,5,0,5404,8006
nmh,226,5,0,5516,8166
nmh,226,5,0,5628,8328
nmh,226,5,0,5740,8490
nmh,226,5,0,5852,8651
nmh,226,5,0,5964,8813
nmh,226,5,0,6076,8974
nmh,226,5,0,6188,9135
nmh,226,5,0,6300,9296
nmh,226,5,0,6412,9458
nmh,226,5,0,6524,9620
nmh,226,5,0,6636,9781
nmh,226,5,0,6748,9942
nmh,226,5,0,6860,10098
nmh,226,5,0,6972,10259
nmh,226,5,0,7084,10423
nmh,226,5,0,7196,10588
nmh,226,5,0,7308,10748
nmh,226,5,0,7420,10909
nmh,226,5,0,7532,11071
nmh,226,5,0,7644,11234
nmh,226,5,0,7756,11395
nmh,226,5,0,7868,11555
nmh,226,5,0,7980,11717
nmh,226,5,0,8092,11878
nmh,226,5,0,8204,12040
nmh,226,5,0,8316,12203
nmh,226,5,0,8428,12365
nmh,226,5,0,8540,12525
nmh,226,5,0,8652,12688
nmh,226,5,0,8764,12848
nmh,226,5,0,8876,13008
nmh,226,5,0,8988,13170
nmh,226,5,0,9100,13331
nmh,226,5,0,9212,13495
nmh,226,5,0,9324,13654
nmh,226,5,0,9436,13815
nmh,226,5,0,9548,13977
nmh,226,5,0,9660,14140
nmh,226,5,0,9772,14302
nmh,226,5,0,9884,14460
nmh,226,5,0,9996,14622
nmh,226,5,0,10108,14784
nmh,226,5,0,10220,14947
nmh,226,5,0,10332,15108
nmh,226,5,0,10444,15268
nmh,226,5,0,10556,15430
nmh,226,5,0,10668,15591
nmh,226,5,0,10780,15753
nmh,226,5,0,10892,15913
nmh,226,5,0,11004,16074
nmh,226,5,0,11116,16237
nmh,226,5,0,11228,16398
nmh,226,5,0,11340,16558
nmh,226,5,0,11452,16721
nmh,226,5,0,11564,16883
nmh,226,5,0,11676,17045
nmh,226,5,0,11788,17206
nmh,226,5,0,11900,17366
nmh,226,5,0,12012,17526
nmh,226,5,0,12124,17688
nmh,226,5,0,12236,17848
nmh,226,5,0,12348,18011
nmh,226,5,0,12460,18175
nmh,226,5,0,12572,18334
nmh,226,5,0,12684,18497
nmh,226,5,0,12796,18657
nmh,226,5,0,12908,18818
nmh,226,5,0,13020,18979
nmh,226,5,0,13132,19140
nmh,226,5,0,13244,19303
nmh,226,5,0,13356,19464
nmh,226,5,0,13468,19624
nmh,226,5,0,13580,19785
nmh,226,5,0,13692,19943
nmh,226,5,0,13804,20102
nmh,226,5,0,13916,20262
nmh,226,5,0,14028,20423
nmh,226,5,0,14140,20585
nmh,226,5,0,14252,20748
nmh,226,5,0,14364,20907
nmh,226,5,0,14476,21067
nmh,226,5,0,14588,21233
nmh,226,5,0,14700,21394
nmh,226,5,0,14812,21552
nmh,226,5,0,14924,21715
nmh,226,5,0,15036,21876
nmh,226,5,0,15148,22038
nmh,226,5,0,15260,22197
nmh,226,5,0,15372,22354
nmh,226,5,0,15484,22522
nmh,226,5,0,15596,22679
nmh,226,5,0,15708,22840
nmh,226,5,0,15820,23000
nmh,226,5,0,15932,23167
nmh,226,5,1,140,405
nmh,226,5,1,252,586
nmh,226,5,1,364,766
nmh,226,5,1,476,940
nmh,226,5,1,588,1115
nmh,226,5,1,700,1289
nmh,226,5,1,812,1463
nmh,226,5,1,924,1637
nmh,226,5,1,1036,1813
nmh,226,5,1,1148,1987
nmh,226,5,1,1260,2162
nmh,226,5,1,1372,2337
nmh,226,5,1,1484,2512
nmh,226,5,1,1596,2687
nmh,226,5,1,1708,2860
nmh,226,5,1,1820,3035
nmh,226,5,1,1932,3210
nmh,226,5,1,2044,3385
nmh,226,5,1,2156,3559
nmh,226,5,1,2268,3734
nmh,226,5,1,2380,3909
nmh,226,5,1,2492,4083
nmh,226,5,1,2604,4258
nmh,226,5,1,2716,4432
nmh,226,5,1,2828,4608
nmh,226,5,1,2940,4782
nmh,226,5,1,3052,4957
nmh,226,5,1,3164,5131
nmh,226,5,1,3276,5306
nmh,226,5,1,3388,5482
nmh,226,5,1,3500,5655
nmh,226,5,1,3612,5831
nmh,226,5,1,3724,6006
nmh,226,5,1,3836,6180
nmh,226,5,1,3948,6356
nmh,226,5,1,4060,6529
nmh,226,5,1,4172,6706
nmh,226,5,1,4284,6880
nmh,226,5,1,4396,7054
nmh,226,5,1,4508,7228
nmh,226,5,1,4620,7404
nmh,226,5,1,4732,7579
nmh,226,5,1,4844,7753
nmh,226,5,1,4956,7927
nmh,226,5,1,5068,8102
nmh,226,5,1,5180,8279
nmh,226,5,1,5292,8453
nmh,226,5,1,5404,8626
nmh,226,5,1,5516,8800
nmh,226,5,1,5628,8978
nmh,226,5,1,5740,9151
nmh,226,5,1,5852,9325
nmh,226,5,1,5964,9502
nmh,226,5,1,6076,9677
nmh,226,5,1,6188,9853
nmh,226,5,1,6300,10027
nmh,226,5,1,6412,10200
nmh,226,5,1,6524,10378
nmh,226,5,1,6636,10552
nmh,226,5,1,6748,10724
nmh,226,5,1,6860,10901
nmh,226,5,1,6972,11074
nmh,226,5,1,7084,11251
nmh,226,5,1,7196,11426
nmh,226,5,1,7308,11600
nmh,226,5,1,7420,11774
nmh,226,5,1,7532,11951
nmh,226,5,1,7644,12127
nmh,226,5,1,7756,12300
nmh,226,5,1,7868,12472
nmh,226,5,1,7980,12651
nmh,226,5,1,8092,12825
nmh,226,5,1,8204,12999
nmh,226,5,1,8316,13173
nmh,226,5,1,8428,13352
nmh,226,5,1,8540,13523
nmh,226,5,1,8652,13699
nmh,226,5,1,8764,13875
nmh,226,5,1,8876,14049
nmh,226,5,1,8988,14224
nmh,226,5,1,9100,14399
nmh,226,5,1,9212,14574
nmh,226,5,1,9324,14749
nmh,226,5,1,9436,14924
nmh,226,5,1,9548,15098
nmh,226,5,1,9660,15273
nmh,226,5,1,9772,15461
nmh,226,5,1,9884,15622
nmh,226,5,1,9996,15799
nmh,226,5,1,10108,15970
nmh,226,5,1,10220,16151
nmh,226,5,1,10332,16321
nmh,226,5,1,10444,16495
nmh,226,5,1,10556,16672
nmh,226,5,1,10668,16846
nmh,226,5,1,10780,17024
nmh,226,5,1,10892,17197
nmh,226,5,1,11004,17370
nmh,226,5,1,11116,17545
nmh,226,5,1,11228,17716
nmh,226,5,1,11340,17897
nmh,226,5,1,11452,18069
nmh,226,5,1,11564,18244
nmh,226,5,1,11676,18421
nmh,226,5,1,11788,18592
nmh,226,5,1,11900,18771
nmh,226,5,1,12012,18944
nmh,226,5,1,12124,19116
nmh,226,5,1,12236,19290
nmh,226,5,1,12348,19509
nmh,226,5,1,12460,19687
nmh,226,5,1,12572,19861
nmh,226,5,1,12684,20034
nmh,226,5,1,12796,20210
nmh,226,5,1,12908,20387
nmh,226,5,1,13020,20561
nmh,226,5,1,13132,20734
nmh,226,5,1,13244,20909
nmh,226,5,1,13356,21081
nmh,226,5,1,13468,21278
nmh,226,5,1,13580,21508
nmh,226,5,1,13692,21684
nmh,226,5,1,13804,21857
nmh,226,5,1,13916,22034
nmh,226,5,1,14028,22209
nmh,226,5,1,14140,22386
nmh,226,5,1,14252,22558
nmh,226,5,1,14364,22732
nmh,226,5,1,14476,22913
nmh,226,5,1,14588,23087
nmh,226,5,1,14700,23264
nmh,226,5,1,14812,23436
nmh,226,5,1,14924,23611
nmh,226,5,1,15036,23788
nmh,226,5,1,15148,23963
nmh,226,5,1,15260,24138
nmh,226,5,1,15372,24312
nmh,226,5,1,15484,24489
nmh,226,5,1,15596,24665
nmh,226,5,1,15708,24841
nmh,226,5,1,15820,25013
nmh,226,5,1,15932,25190
sqh,116,3,0,140,169
sqh,116,3,0,252,273
sqh,116,3,0,364,377
sqh,116,3,0,476,478
sqh,116,3,0,588,579
sqh,116,3,0,700,681
sqh,116,3,0,812,782
sqh,116,3,0,924,883
sqh,116,3,0,1036,985
sqh,116,3,0,1148,1086
sqh,116,3,0,1260,1187
sqh,116,3,0,1372,1287
sqh,116,3,0,1484,1387
sqh,116,3,0,1596,1490
sqh,116,3,0,1708,1589
sqh,116,3,0,1820,1691
sqh,116,3,0,1932,1792
sqh,116,3,0,2044,1891
sqh,116,3,0,2156,1992
sqh,116,3,0,2268,2100
sqh,116,3,0,2380,2207
sqh,116,3,0,2492,2316
sqh,116,3,0,2604,2422
sqh,116,3,0,2716,2531
sqh,116,3,0,2828,2638
sqh,116,3,0,2940,2746
sqh,116,3,0,3052,2851
sqh,116,3,0,3164,2963
sqh,116,3,0,3276,3070
sqh,116,3,0,3388,3179
sqh,116,3,0,3500,3284
sqh,116,3,0,3612,3389
sqh,116,3,0,3724,3499
sqh,116,3,0,3836,3606
sqh,116,3,0,3948,3715
sqh,116,3,0,4060,3821
sqh,116,3,0,4172,3926
sqh,116,3,0,4284,4032
sqh,116,3,0,4396,4116
sqh,116,3,0,4508,4223
sqh,116,3,0,4620,4329
sqh,116,3,0,4732,4434
sqh,116,3,0,4844,4541
sqh,116,3,0,4956,4649
sqh,116,3,0,5068,4755
sqh,116,3,0,5180,4861
sqh,116,3,0,5292,4966
sqh,116,3,0,5404,5074
sqh,116,3,0,5516,5182
sqh,116,3,0,5628,5288
sqh,116,3,0,5740,5395
sqh,116,3,0,5852,5500
sqh,116,3,0,5964,5607
sqh,116,3,0,6076,5718
sqh,116,3,0,6188,5823
sqh,116,3,0,6300,5930
sqh,116,3,0,6412,6035
sqh,116,3,0,6524,6141
sqh,116,3,0,6636,6249
sqh,116,3,0,6748,6355
sqh,116,3,0,6860,6463
sqh,116,3,0,6972,6569
sqh,116,3,0,7084,6674
sqh,116,3,0,7196,6782
sqh,116,3,0,7308,6967
sqh,116,3,0,7420,7070
sqh,116,3,0,7532,7172
sqh,116,3,0,7644,7276
sqh,116,3,0,7756,7381
sqh,116,3,0,7868,7487
sqh,116,3,0,7980,7593
sqh,116,3,0,8092,7698
sqh,116,3,0,8204,7804
sqh,116,3,0,8316,7912
sqh,116,3,0,8428,8019
sqh,116,3,0,8540,8123
sqh,116,3,0,8652,8227
sqh,116,3,0,8764,8334
sqh,116,3,0,8876,8439
sqh,116,3,0,8988,8544
sqh,116,3,0,9100,8608
sqh,116,3,0,9212,8711
sqh,116,3,0,9324,8818
sqh,116,3,0,9436,8929
sqh,116,3,0,9548,9034
sqh,116,3,0,9660,9140
sqh,116,3,0,9772,9248
sqh,116,3,0,9884,9353
sqh,116,3,0,9996,9463
sqh,116,3,0,10108,9569
sqh,116,3,0,10220,9677
sqh,116,3,0,10332,9783
sqh,116,3,0,10444,9890
sqh,116,3,0,10556,9998
sqh,116,3,0,10668,10129
sqh,116,3,0,10780,10240
sqh,116,3,0,10892,10343
sqh,116,3,0,11004,10452
sqh,116,3,0,11116,10556
sqh,116,3,0,11228,10663
sqh,116,3,0,11340,10771
sqh,116,3,0,11452,10872
sqh,116,3,0,11564,10977
sqh,116,3,0,11676,11082
sqh,116,3,0,11788,11190
sqh,116,3,0,11900,11305
sqh,116,3,0,12012,11405
sqh,116,3,0,12124,11512
sqh,116,3,0,12236,11620
sqh,116,3,0,12348,11728
sqh,116,3,0,12460,11835
sqh,116,3,0,12572,11938
sqh,116,3,0,12684,12043
sqh,116,3,0,12796,12154
sqh,116,3,0,12908,12257
sqh,116,3,0,13020,12320
sqh,116,3,0,13132,12429
sqh,116,3,0,13244,12537
sqh,116,3,0,13356,12646
sqh,116,3,0,13468,12756
sqh,116,3,0,13580,12862
sqh,116,3,0,13692,12968
sqh,116,3,0,13804,13076
sqh,116,3,0,13916,13187
sqh,116,3,0,14028,13293
sqh,116,3,0,14140,13400
sqh,116,3,0,14252,13506
sqh,116,3,0,14364,13611
sqh,116,3,0,14476,13722
sqh,116,3,0,14588,13827
sqh,116,3,0,14700,13938
sqh,116,3,0,14812,14039
sqh,116,3,0,14924,14147
sqh,116,3,0,15036,14257
sqh,116,3,0,15148,14366
sqh,116,3,0,15260,14474
sqh,116,3,0,15372,14502
sqh,116,3,0,15484,14615
sqh,116,3,0,15596,14725
sqh,116,3,0,15708,14838
sqh,116,3,0,15820,14945
sqh,116,3,0,15932,15052
sqh,116,3,1,140,171
sqh,116,3,1,252,273
sqh,116,3,1,364,377
sqh,116,3,1,476,479
sqh,116,3,1,588,580
sqh,116,3,1,700,681
sqh,116,3,1,812,783
sqh,116,3,1,924,884
sqh,116,3,1,1036,985
sqh,116,3,1,1148,1086
sqh,116,3,1,1260,1187
sqh,116,3,1,1372,1288
sqh,116,3,1,1484,1388
sqh,116,3,1,1596,1489
sqh,116,3,1,1708,1590
sqh,116,3,1,1820,1691
sqh,116,3,1,1932,1798
sqh,116,3,1,2044,1912
sqh,116,3,1,2156,2020
sqh,116,3,1,2268,2127
sqh,116,3,1,2380,2235
sqh,116,3,1,2492,2344
sqh,116,3,1,2604,2445
sqh,116,3,1,2716,2553
sqh,116,3,1,2828,2661
sqh,116,3,1,2940,2768
sqh,116,3,1,3052,2874
sqh,116,3,1,3164,2982
sqh,116,3,1,3276,3089
sqh,116,3,1,3388,3197
sqh,116,3,1,3500,3305
sqh,116,3,1,3612,3409
sqh,116,3,1,3724,3517
sqh,116,3,1,3836,3626
sqh,116,3,1,3948,3734
sqh,116,3,1,4060,3841
sqh,116,3,1,4172,3946
sqh,116,3,1,4284,4052
sqh,116,3,1,4396,4160
sqh,116,3,1,4508,4266
sqh,116,3,1,4620,4373
sqh,116,3,1,4732,4478
sqh,116,3,1,4844,4584
sqh,116,3,1,4956,4666
sqh,116,3,1,5068,4770
sqh,116,3,1,5180,4878
sqh,116,3,1,5292,4984
sqh,116,3,1,5404,5091
sqh,116,3,1,5516,5200
sqh,116,3,1,5628,5306
sqh,116,3,1,5740,5416
sqh,116,3,1,5852,5520
sqh,116,3,1,5964,5627
sqh,116,3,1,6076,5736
sqh,116,3,1,6188,5845
sqh,116,3,1,6300,5951
sqh,116,3,1,6412,6056
sqh,116,3,1,6524,6163
sqh,116,3,1,6636,6326
sqh,116,3,1,6748,6442
sqh,116,3,1,6860,6547
sqh,116,3,1,6972,6648
sqh,116,3,1,7084,6752
sqh,116,3,1,7196,6857
sqh,116,3,1,7308,6961
sqh,116,3,1,7420,7069
sqh,116,3,1,7532,7171
sqh,116,3,1,7644,7277
sqh,116,3,1,7756,7382
sqh,116,3,1,7868,7489
sqh,116,3,1,7980,7597
sqh,116,3,1,8092,7702
sqh,116,3,1,8204,7811
sqh,116,3,1,8316,7915
sqh,116,3,1,8428,8021
sqh,116,3,1,8540,8129
sqh,116,3,1,8652,8234
sqh,116,3,1,8764,8339
sqh,116,3,1,8876,8449
sqh,116,3,1,8988,8555
sqh,116,3,1,9100,8684
sqh,116,3,1,9212,8787
sqh,116,3,1,9324,8891
sqh,116,3,1,9436,8998
sqh,116,3,1,9548,9107
sqh,116,3,1,9660,9211
sqh,116,3,1,9772,9316
sqh,116,3,1,9884,9427
sqh,116,3,1,9996,9530
sqh,116,3,1,10108,9636
sqh,116,3,1,10220,9752
sqh,116,3,1,10332,9855
sqh,116,3,1,10444,9958
sqh,116,3,1,10556,10069
sqh,116,3,1,10668,10174
sqh,116,3,1,10780,10281
sqh,116,3,1,10892,10384
sqh,116,3,1,11004,10490
sqh,116,3,1,11116,10596
sqh,116,3,1,11228,10638
sqh,116,3,1,11340,10748
sqh,116,3,1,11452,10856
sqh,116,3,1,11564,10986
sqh,116,3,1,11676,11087
sqh,116,3,1,11788,11193
sqh,116,3,1,11900,11299
sqh,116,3,1,12012,11403
sqh,116,3,1,12124,11511
sqh,116,3,1,12236,11618
sqh,116,3,1,12348,11722
sqh,116,3,1,12460,11829
sqh,116,3,1,12572,11932
sqh,116,3,1,12684,12039
sqh,116,3,1,12796,12149
sqh,116,3,1,12908,12256
sqh,116,3,1,13020,12361
sqh,116,3,1,13132,12467
sqh,116,3,1,13244,12573
sqh,116,3,1,13356,12686
sqh,116,3,1,13468,12797
sqh,116,3,1,13580,12903
sqh,116,3,1,13692,13006
sqh,116,3,1,13804,13113
sqh,116,3,1,13916,13224
sqh,116,3,1,14028,13331
sqh,116,3,1,14140,13440
sqh,116,3,1,14252,13544
sqh,116,3,1,14364,13648
sqh,116,3,1,14476,13758
sqh,116,3,1,14588,13865
sqh,116,3,1,14700,13973
sqh,116,3,1,14812,14074
sqh,116,3,1,14924,14099
sqh,116,3,1,15036,14214
sqh,116,3,1,15148,14321
sqh,116,3,1,15260,14431
sqh,116,3,1,15372,14537
sqh,116,3,1,15484,14643
sqh,116,3,1,15596,14756
sqh,116,3,1,15708,14861
sqh,116,3,1,15820,14973
sqh,116,3,1,15932,15076
sqh,226,5,0,140,389
sqh,226,5,0,252,562
sqh,226,5,0,364,736
sqh,226,5,0,476,915
sqh,226,5,0,588,1091
sqh,226,5,0,700,1266
sqh,226,5,0,812,1441
sqh,226,5,0,924,1611
sqh,226,5,0,1036,1787
sqh,226,5,0,1148,1958
sqh,226,5,0,1260,2135
sqh,226,5,0,1372,2304
sqh,226,5,0,1484,2477
sqh,226,5,0,1596,2650
sqh,226,5,0,1708,2825
sqh,226,5,0,1820,3000
sqh,226,5,0,1932,3172
sqh,226,5,0,2044,3348
sqh,226,5,0,2156,3519
sqh,226,5,0,2268,3694
sqh,226,5,0,2380,3866
sqh,226,5,0,2492,4039
sqh,226,5,0,2604,4212
sqh,226,5,0,2716,4386
sqh,226,5,0,2828,4559
sqh,226,5,0,2940,4731
sqh,226,5,0,3052,4907
sqh,226,5,0,3164,5078
sqh,226,5,0,3276,5253
sqh,226,5,0,3388,5426
sqh,226,5,0,3500,5599
sqh,226,5,0,3612,5771
sqh,226,5,0,3724,5945
sqh,226,5,0,3836,6120
sqh,226,5,0,3948,6293
sqh,226,5,0,4060,6467
sqh,226,5,0,4172,6640
sqh,226,5,0,4284,6814
sqh,226,5,0,4396,6988
sqh,226,5,0,4508,7159
sqh,226,5,0,4620,7341
sqh,226,5,0,4732,7508
sqh,226,5,0,4844,7679
sqh,226,5,0,4956,7854
sqh,226,5,0,5068,8027
sqh,226,5,0,5180,8209
sqh,226,5,0,5292,8373
sqh,226,5,0,5404,8553
sqh,226,5,0,5516,8722
sqh,226,5,0,5628,8892
sqh,226,5,0,5740,9067
sqh,226,5,0,5852,9239
sqh,226,5,0,5964,9413
sqh,226,5,0,6076,9587
sqh,226,5,0,6188,9760
sqh,226,5,0,6300,9932
sqh,226,5,0,6412,10106
sqh,226,5,0,6524,10279
sqh,226,5,0,6636,10454
sqh,226,5,0,6748,10635
sqh,226,5,0,6860,10809
sqh,226,5,0,6972,10983
sqh,226,5,0,7084,11156
sqh,226,5,0,7196,11330
sqh,226,5,0,7308,11502
sqh,226,5,0,7420,11676
sqh,226,5,0,7532,11850
sqh,226,5,0,7644,12023
sqh,226,5,0,7756,12196
sqh,226,5,0,7868,12369
sqh,226,5,0,7980,12546
sqh,226,5,0,8092,12716
sqh,226,5,0,8204,12891
sqh,226,5,0,8316,13061
sqh,226,5,0,8428,13237
sqh,226,5,0,8540,13410
sqh,226,5,0,8652,13583
sqh,226,5,0,8764,13756
sqh,226,5,0,8876,13929
sqh,226,5,0,8988,14103
sqh,226,5,0,9100,14277
sqh,226,5,0,9212,14451
sqh,226,5,0,9324,14622
sqh,226,5,0,9436,14796
sqh,226,5,0,9548,14970
sqh,226,5,0,9660,15143
sqh,226,5,0,9772,15315
sqh,226,5,0,9884,15492
sqh,226,5,0,9996,15664
sqh,226,5,0,10108,15836
sqh,226,5,0,10220,16010
sqh,226,5,0,10332,16181
sqh,226,5,0,10444,16356
sqh,226,5,0,10556,16531
sqh,226,5,0,10668,16708
sqh,226,5,0,10780,16879
sqh,226,5,0,10892,17051
sqh,226,5,0,11004,17223
sqh,226,5,0,11116,17396
sqh,226,5,0,11228,17570
sqh,226,5,0,11340,17742
sqh,226,5,0,11452,17916
sqh,226,5,0,11564,18090
sqh,226,5,0,11676,18263
sqh,226,5,0,11788,18436
sqh,226,5,0,11900,18616
sqh,226,5,0,12012,18782
sqh,226,5,0,12124,18954
sqh,226,5,0,12236,19129
sqh,226,5,0,12348,19303
sqh,226,5,0,12460,19475
sqh,226,5,0,12572,19649
sqh,226,5,0,12684,19822
sqh,226,5,0,12796,19994
sqh,226,5,0,12908,20168
sqh,226,5,0,13020,20341
sqh,226,5,0,13132,20514
sqh,226,5,0,13244,20688
sqh,226,5,0,13356,20862
sqh,226,5,0,13468,21034
sqh,226,5,0,13580,21208
sqh,226,5,0,13692,21381
sqh,226,5,0,13804,21554
sqh,226,5,0,13916,21728
sqh,226,5,0,14028,21901
sqh,226,5,0,14140,22075
sqh,226,5,0,14252,22248
sqh,226,5,0,14364,22421
sqh,226,5,0,14476,22594
sqh,226,5,0,14588,22767
sqh,226,5,0,14700,22942
sqh,226,5,0,14812,23113
sqh,226,5,0,14924,23286
sqh,226,5,0,15036,23463
sqh,226,5,0,15148,23634
sqh,226,5,0,15260,23807
sqh,226,5,0,15372,23981
sqh,226,5,0,15484,24152
sqh,226,5,0,15596,24327
sqh,226,5,0,15708,24502
sqh,226,5,0,15820,24673
sqh,226,5,0,15932,24847
sqh,226,5,1,140,379
sqh,226,5,1,252,539
sqh,226,5,1,364,703
sqh,226,5,1,476,881
sqh,226,5,1,588,1058
sqh,226,5,1,700,1237
sqh,226,5,1,812,1418
sqh,226,5,1,924,1610
sqh,226,5,1,1036,1786
sqh,226,5,1,1148,1956
sqh,226,5,1,1260,2135
sqh,226,5,1,1372,2303
sqh,226,5,1,1484,2476
sqh,226,5,1,1596,2649
sqh,226,5,1,1708,2823
sqh,226,5,1,1820,2998
sqh,226,5,1,1932,3170
sqh,226,5,1,2044,3345
sqh,226,5,1,2156,3517
sqh,226,5,1,2268,3693
sqh,226,5,1,2380,3863
sqh,226,5,1,2492,4038
sqh,226,5,1,2604,4211
sqh,226,5,1,2716,4385
sqh,226,5,1,2828,4558
sqh,226,5,1,2940,4731
sqh,226,5,1,3052,4907
sqh,226,5,1,3164,5079
sqh,226,5,1,3276,5254
sqh,226,5,1,3388,5425
sqh,226,5,1,3500,5598
sqh,226,5,1,3612,5771
sqh,226,5,1,3724,5945
sqh,226,5,1,3836,6122
sqh,226,5,1,3948,6293
sqh,226,5,1,4060,6468
sqh,226,5,1,4172,6640
sqh,226,5,1,4284,6814
sqh,226,5,1,4396,6987
sqh,226,5,1,4508,7160
sqh,226,5,1,4620,7339
sqh,226,5,1,4732,7506
sqh,226,5,1,4844,7679
sqh,226,5,1,4956,7854
sqh,226,5,1,5068,8027
sqh,226,5,1,5180,8207
sqh,226,5,1,5292,8374
sqh,226,5,1,5404,8550
sqh,226,5,1,5516,8720
sqh,226,5,1,5628,8893
sqh,226,5,1,5740,9071
sqh,226,5,1,5852,9239
sqh,226,5,1,5964,9412
sqh,226,5,1,6076,9586
sqh,226,5,1,6188,9759
sqh,226,5,1,6300,9933
sqh,226,5,1,6412,10106
sqh,226,5,1,6524,10280
sqh,226,5,1,6636,10458
sqh,226,5,1,6748,10637
sqh,226,5,1,6860,10810
sqh,226,5,1,6972,10985
sqh,226,5,1,7084,11153
sqh,226,5,1,7196,11328
sqh,226,5,1,7308,11500
sqh,226,5,1,7420,11673
sqh,226,5,1,7532,11848
sqh,226,5,1,7644,12020
sqh,226,5,1,7756,12193
sqh,226,5,1,7868,12367
sqh,226,5,1,7980,12541
sqh,226,5,1,8092,12713
sqh,226,5,1,8204,12887
sqh,226,5,1,8316,13059
sqh,226,5,1,8428,13233
sqh,226,5,1,8540,13408
sqh,226,5,1,8652,13581
sqh,226,5,1,8764,13753
sqh,226,5,1,8876,13926
sqh,226,5,1,8988,14100
sqh,226,5,1,9100,14273
sqh,226,5,1,9212,14447
sqh,226,5,1,9324,14619
sqh,226,5,1,9436,14792
sqh,226,5,1,9548,14966
sqh,226,5,1,9660,15140
sqh,226,5,1,9772,15312
sqh,226,5,1,9884,15487
sqh,226,5,1,9996,15660
sqh,226,5,1,10108,15832
sqh,226,5,1,10220,16006
sqh,226,5,1,10332,16180
sqh,226,5,1,10444,16353
sqh,226,5,1,10556,16526
sqh,226,5,1,10668,16698
sqh,226,5,1,10780,16872
sqh,226,5,1,10892,17044
sqh,226,5,1,11004,17220
sqh,226,5,1,11116,17394
sqh,226,5,1,11228,17565
sqh,226,5,1,11340,17738
sqh,226,5,1,11452,17912
sqh,226,5,1,11564,18086
sqh,226,5,1,11676,18260
sqh,226,5,1,11788,18432
sqh,226,5,1,11900,18605
sqh,226,5,1,12012,18778
sqh,226,5,1,12124,18953
sqh,226,5,1,12236,19126
sqh,226,5,1,12348,19299
sqh,226,5,1,12460,19472
sqh,226,5,1,12572,19645
sqh,226,5,1,12684,19818
sqh,226,5,1,12796,19992
sqh,226,5,1,12908,20165
sqh,226,5,1,13020,20339
sqh,226,5,1,13132,20510
sqh,226,5,1,13244,20684
sqh,226,5,1,13356,20858
sqh,226,5,1,13468,21031
sqh,226,5,1,13580,21203
sqh,226,5,1,13692,21379
sqh,226,5,1,13804,21551
sqh,226,5,1,13916,21725
sqh,226,5,1,14028,21897
sqh,226,5,1,14140,22069
sqh,226,5,1,14252,22244
sqh,226,5,1,14364,22416
sqh,226,5,1,14476,22590
sqh,226,5,1,14588,22764
sqh,226,5,1,14700,22939
sqh,226,5,1,14812,23111
sqh,226,5,1,14924,23283
sqh,226,5,1,15036,23457
sqh,226,5,1,15148,23631
sqh,226,5,1,15260,23803
sqh,226,5,1,15372,23976
sqh,226,5,1,15484,24150
sqh,226,5,1,15596,24323
sqh,226,5,1,15708,24496
sqh,226,5,1,15820,24670
sqh,226,5,1,15932,24843
